context,p,decision
50,1,"[-0.017149004261273068, -0.10909332047914447]"
50,2,"[-0.06023334825703168, -0.06595064971841123]"
50,3,"[np.float64(-0.06976079589871553), np.float64(-0.04594166749430993)]"
51,0,"[np.float64(0.03968427498772313), np.float64(-0.123508352177777)]"
51,1,"[-0.27813958317432186, -0.14113679969013654]"
51,2,"[-0.12265024818853046, -0.10426650985690056]"
51,3,"[np.float64(0.03968427498772313), np.float64(-0.123508352177777)]"
52,0,"[np.float64(-0.03212817026733057), np.float64(-0.16613607206053088)]"
52,1,"[0.16426288932437944, 0.0038685289929250716]"
52,2,"[0.0864289309393125, -0.12347732081756434]"
52,3,"[np.float64(-0.021412795048039085), np.float64(-0.20868582140243647)]"
53,0,"[np.float64(-0.0695255636335467), np.float64(-0.07435625388024547)]"
53,1,"[-0.04488897444839158, 0.10020247545149573]"
53,2,"[-0.06384398517852893, 0.025754912406035377]"
53,3,"[np.float64(-0.08165825827893847), np.float64(-0.08588242400696301)]"
54,0,"[np.float64(-0.12210068559214572), np.float64(0.20488914644193895)]"
54,1,"[-0.15985279817340997, 0.12900296693200047]"
54,2,"[-0.11917592544257843, 0.1697598350945492]"
54,3,"[np.float64(-0.09239935250886139), np.float64(0.20705887008651624)]"
55,0,"[np.float64(0.25706089328266607), np.float64(0.05429951642388619)]"
55,1,"[0.2757670912156729, 0.083453822377725]"
55,2,"[np.float64(0.25209307234872114), np.float64(0.04642738750954388)]"
55,3,"[np.float64(0.25209307234872114), np.float64(0.04642738750954388)]"
56,0,"[np.float64(0.28617739642037415), np.float64(-0.033139952911163194)]"
56,1,"[0.1416040789947776, -0.037292551627540305]"
56,2,"[0.19466526744440588, -0.030438270666514035]"
56,3,"[np.float64(0.2941563676880176), np.float64(-0.03578161654711687)]"
57,0,"[np.float64(0.019179789340999735), np.float64(0.10296047248865199)]"
57,1,"[0.03897053474785983, -0.056714537563714126]"
57,2,"[0.03528927277883788, -0.04559541926542472]"
57,3,"[np.float64(0.01642365445119515), np.float64(0.0594136509925256)]"
58,0,"[np.float64(-0.0001611071604133603), np.float64(-0.07210432742644637)]"
58,1,"[0.08111325259958463, -0.14074448898892003]"
58,2,"[0.022302000574815236, -0.07266777720614845]"
58,3,"[np.float64(0.005572120158785086), np.float64(-0.06123872869168355)]"
59,0,"[np.float64(-0.010010903895474571), np.float64(-0.075603732621113)]"
59,1,"[0.004595026171087799, -0.06598532776718123]"
59,2,"[-0.012401239627284233, -0.07510732098608094]"
59,3,"[np.float64(-0.016486150250725987), np.float64(-0.07683235616897265)]"
60,0,"[np.float64(0.14235579498714038), np.float64(0.06560028732446671)]"
60,1,"[0.16689567978773046, -0.033156107048805325]"
60,2,"[0.14326452763665942, 0.05712815054550424]"
60,3,"[np.float64(0.13883390383896724), np.float64(0.09445326879381499)]"
61,0,"[np.float64(-0.02638712307859826), np.float64(0.04776081249014361)]"
61,1,"[0.3181244485952029, 0.0808141745879533]"
61,2,"[0.13933370606835782, 0.04904467906688183]"
61,3,"[np.float64(0.047017759751171034), np.float64(0.04388347974562616)]"
62,0,"[np.float64(-0.2289492502965985), np.float64(-0.09697676264114534)]"
62,1,"[-0.23299675283099155, -0.17627793017047338]"
62,2,"[-0.2292484897229066, -0.09728604543211067]"
62,3,"[np.float64(-0.233111692217922), np.float64(-0.07940252857852007)]"
63,0,"[np.float64(0.267007281783277), np.float64(-0.14208739045728547)]"
63,1,"[0.23605862077820405, -0.07570207047772476]"
63,2,"[0.27187555364724064, -0.13629471957301584]"
63,3,"[np.float64(0.28139608020198564), np.float64(-0.16034787382268284)]"
64,0,"[np.float64(-0.1449723734797232), np.float64(0.04241446702512685)]"
64,1,"[-0.024876361535390412, 0.018292979388860462]"
64,2,"[-0.08831632692247338, 0.018109787589791537]"
64,3,"[np.float64(-0.14209188613768406), np.float64(0.031922292995777195)]"
65,0,"[np.float64(0.1143932936292714), np.float64(-0.15780515050510527)]"
65,1,"[0.1356775949599674, -0.21193580027904318]"
65,2,"[0.12888685783142512, -0.18910642235159608]"
65,3,"[np.float64(0.10181618001167593), np.float64(-0.13318679901179803)]"
66,0,"[np.float64(0.0029266920117459977), np.float64(-0.2953883342784004)]"
66,1,"[0.0032029131567655224, -0.2682854805364591]"
66,2,"[0.002996426901887321, -0.29565245777026117]"
66,3,"[np.float64(0.0025408304871282015), np.float64(-0.29824672938311764)]"
67,0,"[np.float64(0.12019570508427045), np.float64(-0.04349097903747802)]"
67,1,"[0.04137795915430856, -0.01899191457740573]"
67,2,"[np.float64(0.13125747276890554), np.float64(-0.050596589258320335)]"
67,3,"[np.float64(0.1312574727689056), np.float64(-0.05059658925832036)]"
68,0,"[np.float64(-0.2227542777189489), np.float64(0.17138184334872808)]"
68,1,"[-0.18694665802008312, 0.22209749737551912]"
68,2,"[-0.22237554895280756, 0.17050472545244022]"
68,3,"[np.float64(-0.2227542777189489), np.float64(0.17138184334872808)]"
69,0,"[np.float64(-0.04559671878946711), np.float64(-0.000944099478902713)]"
69,1,"[0.1001553744033303, -0.03802310142793344]"
69,2,"[np.float64(-0.04051739254872316), np.float64(0.012621119365212749)]"
69,3,"[np.float64(-0.05099522635947526), np.float64(0.017012824933465606)]"
70,0,"[np.float64(-0.07760929591842766), np.float64(0.22958927875267782)]"
70,1,"[-0.17195898052031025, 0.3412335720189211]"
70,2,"[-0.10894278887161868, 0.2512169819747838]"
70,3,"[np.float64(-0.08741189150996495), np.float64(0.2280748958021155)]"
71,0,"[np.float64(-0.29529992857073073), np.float64(0.022246230405227736)]"
71,1,"[-0.36085282197770446, 0.08795705639126515]"
71,2,"[-0.3445893568107578, 0.08401107320488875]"
71,3,"[np.float64(-0.2799388782943787), np.float64(0.04161009279621446)]"
72,0,"[np.float64(-0.08395702747460962), np.float64(0.027043992590585236)]"
72,1,"[0.006384083937961971, 0.06853020281581382]"
72,2,"[-0.020817940464072204, 0.011776466377225125]"
72,3,"[np.float64(-0.05507677817967452), np.float64(0.018122202893882333)]"
73,0,"[np.float64(0.18681456574907096), np.float64(0.07390524151730023)]"
73,1,"[0.1888544804582447, -0.030815999187521176]"
73,2,"[0.1877959191825679, 0.06561356817171804]"
73,3,"[np.float64(0.18752023642845173), np.float64(0.0859963355281016)]"
74,0,"[np.float64(0.2779505587111015), np.float64(-0.05996473585461051)]"
74,1,"[0.2702106898471162, -0.12355351274326382]"
74,2,"[0.27110321892108213, -0.10850238247653789]"
74,3,"[np.float64(0.2817547470909027), np.float64(-0.03394588123854868)]"
0,0,"[np.float64(0.01711142182317868), np.float64(-0.14701133212363704)]"
0,1,"[-0.0758587652160034, -0.12637675490216504]"
0,2,"[-0.002188865769254436, -0.14438961472299078]"
0,3,"[np.float64(0.025928938470512614), np.float64(-0.1485474484708614)]"
1,0,"[np.float64(0.0986567835801621), np.float64(-0.45073043408648716)]"
1,1,"[-0.08476327261796927, -0.3722625898666019]"
1,2,"[0.006413825974578902, -0.44689723926836367]"
1,3,"[np.float64(0.06325127910624816), np.float64(-0.4687869352295143)]"
2,0,"[np.float64(-0.26618223792625606), np.float64(0.07565837744213175)]"
2,1,"[-0.19273226654312964, -0.041952350861272365]"
2,2,"[-0.26007511149241674, 0.03715604811316449]"
2,3,"[np.float64(-0.30158561156877667), np.float64(0.0866939960413674)]"
3,0,"[np.float64(-0.18913871680436717), np.float64(0.24661957684713845)]"
3,1,"[-0.03105898521276488, 0.09435852744994631]"
3,2,"[-0.18006299819819174, 0.18377047877949487]"
3,3,"[np.float64(-0.25212481084533295), np.float64(0.2628141688084165)]"
4,0,"[np.float64(0.204513875601773), np.float64(0.20642180701786128)]"
4,1,"[0.20246826034368973, 0.19374882146282557]"
4,2,"[0.1994340817749907, 0.20731067469338837]"
4,3,"[np.float64(0.2063525337063166), np.float64(0.2115609483681852)]"
5,0,"[np.float64(-0.15255072676872786), np.float64(-0.32865390948272644)]"
5,1,"[-0.018225464525139026, -0.31338238284653286]"
5,2,"[-0.08495009809086222, -0.32708721541728464]"
5,3,"[np.float64(-0.13792934454667194), np.float64(-0.33020022310070457)]"
6,0,"[np.float64(0.1564773332523274), np.float64(0.07890958634519808)]"
6,1,"[0.07625868048103479, 0.1379015614092226]"
6,2,"[0.11056307864255899, 0.13180655522566867]"
6,3,"[np.float64(0.16151656738208311), np.float64(0.097814323624975)]"
7,0,"[np.float64(0.34981200749235475), np.float64(-0.051577722951416854)]"
7,1,"[0.16817307930354444, -0.04811749988956748]"
7,2,"[0.25709505190612064, -0.048283845746741355]"
7,3,"[np.float64(0.321801453799969), np.float64(-0.049413459960690326)]"
8,0,"[np.float64(-0.042931150879255545), np.float64(0.008921977751863333)]"
8,1,"[0.07167016660537016, 0.03767086236707346]"
8,2,"[0.06696239317555061, 0.035588738331699954]"
8,3,"[np.float64(-0.06550525467255988), np.float64(0.004483543775793658)]"
9,0,"[np.float64(-0.11053128912462881), np.float64(-0.07185694750368186)]"
9,1,"[-0.1446821259475963, -0.08805530290725024]"
9,2,"[-0.112758586938762, -0.0866787583598669]"
9,3,"[np.float64(-0.10589527859873811), np.float64(-0.07692211908422389)]"
10,0,"[np.float64(0.04817591144397728), np.float64(-0.08060873156907758)]"
10,1,"[0.028812456930873545, -0.10535443010282061]"
10,2,"[0.04669910056819863, -0.08058341044274664]"
10,3,"[np.float64(0.04817591144397728), np.float64(-0.08060873156907758)]"
11,0,"[np.float64(0.31282419789653815), np.float64(-0.19182199607497688)]"
11,1,"[0.4274049626518047, -0.2171999972964876]"
11,2,"[0.3711803893566301, -0.19829433464357044]"
11,3,"[np.float64(0.3372578470979493), np.float64(-0.18238970410162902)]"
12,0,"[np.float64(0.21815445443483816), np.float64(-0.15351268038946395)]"
12,1,"[0.1335535543126537, -0.028461074470833923]"
12,2,"[0.175779591975688, -0.15000552571305117]"
12,3,"[0.1697594831051503, -0.14365493367881216]"
13,0,"[np.float64(-0.0608637073995576), np.float64(-0.05614404963151895)]"
13,1,"[-0.2686166910074173, 0.018429877991017002]"
13,2,"[-0.16950136105013414, -0.051836745851488175]"
13,3,"[np.float64(-0.10968583184690463), np.float64(-0.06835488304839465)]"
14,0,"[np.float64(-0.02658809901222272), np.float64(-0.1597904763992321)]"
14,1,"[-0.15162231856511882, -0.15929705199311148]"
14,2,"[-0.08602707253598615, -0.15964638030323508]"
14,3,"[np.float64(-0.015466523372843429), np.float64(-0.1611375190528126)]"
15,0,"[np.float64(-0.16881612524025613), np.float64(-0.056202008077115145)]"
15,1,"[-0.125335229047156, -0.11710384614938353]"
15,2,"[-0.16589653979412625, -0.05790401583165655]"
15,3,"[np.float64(-0.1888928718453335), np.float64(-0.038454358038572944)]"
16,0,"[np.float64(0.012338440332145467), np.float64(-0.1623327902816176)]"
16,1,"[0.065325229172363, -0.18233481915179378]"
16,2,"[0.05377836878382335, -0.176891904473883]"
16,3,"[np.float64(0.0020512580596097774), np.float64(-0.161211512846786)]"
17,0,"[np.float64(-0.038902159629026024), np.float64(0.14561403933494854)]"
17,1,"[0.0030643465994948174, 0.06421433303281399]"
17,2,"[-0.038085865472010635, 0.14302657997609344]"
17,3,"[np.float64(-0.05035104779097322), np.float64(0.16999433733619287)]"
18,0,"[np.float64(0.15328660152997095), np.float64(-0.07613902581047695)]"
18,1,"[0.1699396991063708, -0.18014574963315091]"
18,2,"[0.1573330468385402, -0.14409146348835283]"
18,3,"[np.float64(0.15792209154123513), np.float64(-0.0930677240504521)]"
19,0,"[np.float64(0.12133602719409363), np.float64(0.09869212378069428)]"
19,1,"[0.1874991986008128, 0.06838405501089082]"
19,2,"[0.1306824263435208, 0.08139024654046147]"
19,3,"[np.float64(0.12015729867432969), np.float64(0.08817671700091972)]"
20,0,"[np.float64(-0.209617898705386), np.float64(0.211110735372344)]"
20,1,"[-0.24271082050008636, 0.21208493773766365]"
20,2,"[-0.23439676398520004, 0.21175990320942903]"
20,3,"[np.float64(-0.21371020719111056), np.float64(0.21005978185056193)]"
21,0,"[np.float64(0.15613027306528965), np.float64(0.06651821648601534)]"
21,1,"[0.14763198126154126, 0.08273277711451063]"
21,2,"[0.1395299663515308, 0.06552198922031896]"
21,3,"[np.float64(0.14944728631045479), np.float64(0.06677782441135827)]"
22,0,"[np.float64(0.11451669593080674), np.float64(-0.06766819097191175)]"
22,1,"[0.12465970698632053, -0.10370134268453957]"
22,2,"[0.12382096454287742, -0.10355866477376642]"
22,3,"[np.float64(0.1119443118454979), np.float64(-0.05050880726442501)]"
23,0,"[np.float64(-0.01368593159840198), np.float64(-0.2430381348769735)]"
23,1,"[0.07112830576594646, -0.39231822715622033]"
23,2,"[0.05990692360095534, -0.3696931791718788]"
23,3,"[np.float64(-0.024056682754268033), np.float64(-0.23583651025937516)]"
24,0,"[np.float64(0.18035491400692585), np.float64(-0.22354691051935655)]"
24,1,"[0.16207752563607955, -0.08829199761687859]"
24,2,"[0.18035491400692583, -0.17071342035066125]"
24,3,"[np.float64(0.18588067756090476), np.float64(-0.23041599345899105)]"
25,0,"[np.float64(0.20130607282103063), np.float64(-0.06751911366946199)]"
25,1,"[0.3145213557552433, -0.023006548792702933]"
25,2,"[0.2690250238785884, -0.039437795808914024]"
25,3,"[np.float64(0.18434044226755866), np.float64(-0.09363456439971453)]"
26,0,"[np.float64(-0.10276369438630802), np.float64(-0.4722253909944678)]"
26,1,"[0.05136923911063615, -0.32729254693509935]"
26,2,"[0.012601532031810178, -0.37901039554278826]"
26,3,"[np.float64(-0.06684690605177479), np.float64(-0.49000882612874797)]"
27,0,"[np.float64(0.02899015382594257), np.float64(0.17876245999174212)]"
27,1,"[0.09666215929670426, 0.03555833916150168]"
27,2,"[0.08087988033807711, 0.05393531894073881]"
27,3,"[np.float64(0.010522864208621724), np.float64(0.14068940840252095)]"
28,0,"[np.float64(-0.053572457998582734), np.float64(0.4505702551677595)]"
28,1,"[-0.04250957612539239, 0.41689938626773254]"
28,2,"[-0.0537375491773117, 0.44915268990971435]"
28,3,"[np.float64(-0.0531049975467808), np.float64(0.45627151463764254)]"
29,0,"[np.float64(-0.2058113559968067), np.float64(-0.28712344672927403)]"
29,1,"[0.06769517314072425, -0.28020830969623933]"
29,2,"[-0.09886066552781114, -0.2787782721255937]"
29,3,"[np.float64(-0.19641219105910734), np.float64(-0.2828180943966359)]"
30,0,"[np.float64(0.12300231260799911), np.float64(0.05227421534578002)]"
30,1,"[0.12196658726485016, 0.07330740013584675]"
30,2,"[0.12282061296134592, 0.06724641492969882]"
30,3,"[np.float64(0.12350495255781678), np.float64(0.05536820134531418)]"
31,0,"[np.float64(-0.19667829238037993), np.float64(0.29138293201570004)]"
31,1,"[-0.07959980635084052, 0.2374787265018382]"
31,2,"[-0.13164846516028725, 0.2526067307444735]"
31,3,"[np.float64(-0.18818022263486364), np.float64(0.2801622196779432)]"
32,0,"[np.float64(0.06257798469778253), np.float64(-0.017754667747491425)]"
32,1,"[-0.11967933949754031, -0.07662628840299344]"
32,2,"[0.008809147786953277, -0.023121609015166897]"
32,3,"[np.float64(0.06089095122520059), np.float64(-0.004108796900137157)]"
33,0,"[np.float64(0.0986043728683815), np.float64(0.1028796209962807)]"
33,1,"[0.07234059180091419, 0.10517843482354852]"
33,2,"[0.10061865028439275, 0.11637831740802651]"
33,3,"[np.float64(0.104549439245078), np.float64(0.11375445529252037)]"
34,0,"[np.float64(0.11625687648700164), np.float64(0.0707173588565389)]"
34,1,"[0.31546552853747345, 0.10816092292851898]"
34,2,"[0.2550370248948863, 0.07747834703945314]"
34,3,"[np.float64(0.12298203061523971), np.float64(0.06897374284637472)]"
35,0,"[np.float64(-0.40608252025381464), np.float64(0.13133257424233885)]"
35,1,"[-0.36293139059187507, 0.1566179653923825]"
35,2,"[np.float64(-0.4127368484046279), np.float64(0.1296865331989872)]"
35,3,"[np.float64(-0.412736848404628), np.float64(0.12968653319898724)]"
36,0,"[np.float64(0.2581967234885721), np.float64(0.11604077167094788)]"
36,1,"[0.24826809189464683, 0.1382752891075745]"
36,2,"[0.24620301130199398, 0.12541166330765546]"
36,3,"[np.float64(0.26139241342911046), np.float64(0.11444022891591471)]"
37,0,"[np.float64(-0.35791674170033005), np.float64(0.09076073299694339)]"
37,1,"[-0.3752606045632031, -0.006468860253036515]"
37,2,"[-0.37207150120480303, 0.060299757383212374]"
37,3,"[np.float64(-0.35791674170033005), np.float64(0.09076073299694339)]"
38,0,"[np.float64(0.02724252111074633), np.float64(0.13169282845373403)]"
38,1,"[-0.011028395202098789, 0.21352161337289227]"
38,2,"[-0.001878742209291154, 0.14172751514444348]"
38,3,"[np.float64(0.0188721257105788), np.float64(0.11442671730324855)]"
39,0,"[np.float64(0.16896662517455704), np.float64(-0.22268401155136075)]"
39,1,"[0.2123412843764504, -0.2620631410109371]"
39,2,"[0.16917243009257343, -0.22814561223946972]"
39,3,"[0.16917242981556793, -0.22814561447724646]"
40,0,"[np.float64(-0.006194321216609094), np.float64(-0.0987131272417118)]"
40,1,"[-0.008183549555411188, -0.1181586595177086]"
40,2,"[-0.0009475719157819168, -0.09939046134902056]"
40,3,"[np.float64(-0.004665433967812244), np.float64(-0.09640064527662466)]"
41,0,"[np.float64(0.013041906416393856), np.float64(-0.2548309663407484)]"
41,1,"[0.03468806261970899, -0.2935944140411321]"
41,2,"[0.010336198451212919, -0.260075220667956]"
41,3,"[np.float64(0.0018221105644038033), np.float64(-0.24698396337657139)]"
42,0,"[np.float64(0.040367891385820295), np.float64(0.044070939233905065)]"
42,1,"[0.06215719687868254, 0.01819705129700623]"
42,2,"[0.06332039922600555, 0.01954890988746119]"
42,3,"[np.float64(0.020898958616671293), np.float64(0.04600358572247462)]"
43,0,"[np.float64(0.02698468687550053), np.float64(-0.04572513768170354)]"
43,1,"[-0.043509200634976423, -0.09152751078955501]"
43,2,"[-0.006619651834373047, -0.06541867516763472]"
43,3,"[np.float64(0.04472590050781784), np.float64(-0.045941346618049855)]"
44,0,"[np.float64(0.19348200284660538), np.float64(-0.2416402615325917)]"
44,1,"[0.19674949145646786, -0.24465907336236065]"
44,2,"[0.19364423329559932, -0.24242439099445404]"
44,3,"[np.float64(0.19206132058913816), np.float64(-0.23774862980833217)]"
45,0,"[np.float64(-0.07791474582660546), np.float64(-0.2114917865296101)]"
45,1,"[0.1388423818261342, -0.21221022650357863]"
45,2,"[0.03678839040151893, -0.21312169013779803]"
45,3,"[np.float64(-0.07365495296188543), np.float64(-0.21178240551252556)]"
46,0,"[np.float64(0.11605249417322892), np.float64(0.1835417060058604)]"
46,1,"[0.11861838391447793, 0.14817540960426076]"
46,2,"[np.float64(0.12491555953068934), np.float64(0.20305237419251765)]"
46,3,"[0.11025739743945143, 0.17020247062555727]"
47,0,"[np.float64(0.11684493098637236), np.float64(-0.26292338560336836)]"
47,1,"[0.08732735422850345, -0.22471127266111487]"
47,2,"[0.07920110369735528, -0.23679014924192476]"
