context,p,decision
1,1,"[0.14321973624889262, -0.1373373873129893]"
1,2,"[0.23213897260543362, -0.10482545784144724]"
1,3,"[np.float64(0.2685342907873828), np.float64(-0.10135177488893779)]"
2,0,"[np.float64(0.05543569637868732), np.float64(-0.28427906032839567)]"
2,1,"[0.0714808110429502, -0.04187268513906606]"
2,2,"[0.06686941091960642, -0.16581517982496824]"
2,3,"[np.float64(0.06365603707326967), np.float64(-0.215005162657059)]"
3,0,"[np.float64(-0.10072115086650349), np.float64(0.015363910110803583)]"
3,1,"[-0.09193341823270193, 0.11132212842647007]"
3,2,"[-0.0994815472485956, 0.05781694370441311]"
3,3,"[np.float64(-0.10000763966617131), np.float64(0.04170484112073013)]"
4,0,"[np.float64(-0.00028571652471875986), np.float64(-0.3899988146062676)]"
4,1,"[0.10097282901873234, -0.38179305114872153]"
4,2,"[0.03815214627338656, -0.3817505983994697]"
4,3,"[np.float64(0.020584460817796538), np.float64(-0.39451150534125456)]"
5,0,"[np.float64(0.0009935716154458873), np.float64(-0.26549328980790277)]"
5,1,"[-0.06875471918024499, -0.2199086215137267]"
5,2,"[-0.024915918709408985, -0.2371209075167621]"
5,3,"[np.float64(-0.015756971790065133), np.float64(-0.24684148510774342)]"
6,0,"[np.float64(0.3835063002493698), np.float64(-0.0042892100317166795)]"
6,1,"[0.3344209029257464, 0.07411469637185292]"
6,2,"[0.37209513095298186, 0.04114130220205658]"
6,3,"[np.float64(0.3746435447244555), np.float64(0.02453309189483914)]"
7,0,"[np.float64(-0.2625478968880783), np.float64(0.12226248337126301)]"
7,1,"[-0.25417309527404797, 0.17513410456693868]"
7,2,"[-0.2407792432255257, 0.13656613004578838]"
7,3,"[np.float64(-0.2625478968880783), np.float64(0.12226248337126301)]"
8,0,"[np.float64(0.10493738754186943), np.float64(0.05239424797717054)]"
8,1,"[-0.13965513718571435, -0.05729648975695067]"
8,2,"[-0.002456684436840606, 0.002891000484815928]"
8,3,"[np.float64(0.10162688208172607), np.float64(0.03860937807717383)]"
9,0,"[np.float64(0.10688238628544833), np.float64(0.3380650797266562)]"
9,1,"[0.0695105772535742, 0.12627190134648866]"
9,2,"[0.08851928037039226, 0.21590719677535009]"
9,3,"[np.float64(0.08436729063590101), np.float64(0.29455037501550896)]"
10,0,"[np.float64(0.07795817226365843), np.float64(0.24549009881652034)]"
10,1,"[0.0907809555896866, 0.10266454179583563]"
10,2,"[0.07028381104731944, 0.17669242212977787]"
10,3,"[np.float64(0.08900392915906437), np.float64(0.23668673316793265)]"
11,0,"[np.float64(-0.2779844879820104), np.float64(-0.14211696055959183)]"
11,1,"[-0.11603546228462977, -0.19253530639141145]"
11,2,"[-0.1924556311023638, -0.16433956593372687]"
11,3,"[-0.18453644164972277, -0.1665890506127023]"
12,0,"[np.float64(-0.13473388557445004), np.float64(-0.1700375857609721)]"
12,1,"[-0.032552589466851856, -0.26015554491589404]"
12,2,"[-0.05400656848004519, -0.23337743884937107]"
12,3,"[np.float64(-0.092523893879293), np.float64(-0.189675611538057)]"
13,0,"[np.float64(-0.1294562555899333), np.float64(-0.2557916005473968)]"
13,1,"[-0.2868482129400564, -0.2061128167186024]"
13,2,"[-0.20006046422504625, -0.23159659008454395]"
13,3,"[np.float64(-0.18044636444653533), np.float64(-0.2413826752571073)]"
14,0,"[np.float64(-0.013167490835060094), np.float64(0.04728442449988293)]"
14,1,"[-0.0026227045609611144, 0.034247530852738906]"
14,2,"[-0.007022851014122644, 0.04079712643131703]"
14,3,"[np.float64(-0.010441225849968871), np.float64(0.043017830230023854)]"
15,0,"[np.float64(0.1934095204275263), np.float64(-0.030645807748712867)]"
15,1,"[0.043596196840643725, 0.021937300119839655]"
15,2,"[0.12352304711310336, -0.0031928662100070837]"
15,3,"[np.float64(0.17825327303874605), np.float64(-0.0329014781987956)]"
16,0,"[np.float64(-0.26433498288165114), np.float64(0.11703877556567123)]"
16,1,"[-0.191845575576237, 0.1994865016302319]"
16,2,"[-0.2175008152014693, 0.17818420419665254]"
16,3,"[np.float64(-0.24433542792543997), np.float64(0.13804325474182993)]"
17,0,"[np.float64(-0.23860888828051244), np.float64(-0.05538304570914484)]"
17,1,"[-0.3008028859722769, 0.09949123275679451]"
17,2,"[-0.2694143616431582, -0.00469422597251315]"
17,3,"[np.float64(-0.2529668550568506), np.float64(-0.02041222914364832)]"
18,0,"[np.float64(-0.055655378231836), np.float64(0.0973446237313133)]"
18,1,"[-0.04034956595286188, 0.10657396258183084]"
18,2,"[-0.048639842143340994, 0.09646131029484624]"
18,3,"[np.float64(-0.052698219729328755), np.float64(0.09624494977571807)]"
19,0,"[np.float64(-0.00017544190134446622), np.float64(-0.051666807907686796)]"
19,1,"[0.08736397702742996, -0.006623031698150955]"
19,2,"[0.029680656871526576, -0.02935799199792352]"
19,3,"[np.float64(0.008687550389244991), np.float64(-0.05051426378084063)]"
20,0,"[np.float64(0.21740503306906325), np.float64(0.17791155464433148)]"
20,1,"[0.011439220419604424, 0.1613412026298794]"
20,2,"[0.011439220419604424, 0.1613412026298794]"
20,3,"[np.float64(0.21002156504166414), np.float64(0.18605976565440246)]"
21,0,"[np.float64(-0.17993604232646634), np.float64(0.21191862953289553)]"
21,1,"[-0.2774818858318353, 0.24046227307118698]"
21,2,"[-0.22982231612157206, 0.21313593950130563]"
21,3,"[np.float64(-0.19398955203212712), np.float64(0.20949757679697162)]"
22,0,"[np.float64(-0.010211820053037318), np.float64(-0.3553667992991305)]"
22,1,"[-0.08175580538599504, -0.07188849124373259]"
22,2,"[-0.0671024465247642, -0.20324709983079683]"
22,3,"[np.float64(-0.009976967136608894), np.float64(-0.33355698155958713)]"
23,0,"[np.float64(0.3081040015292217), np.float64(0.26412274402604435)]"
23,1,"[0.3457024874314263, 0.1759622626335793]"
23,2,"[0.3274473492206177, 0.1954659303717467]"
23,3,"[np.float64(0.31548939868767134), np.float64(0.24567704861887923)]"
24,0,"[np.float64(-0.022656334623375837), np.float64(-0.11351907978673352)]"
24,1,"[0.2117019352137498, -0.26656169813968944]"
24,2,"[0.08069904396807184, -0.18353031642451012]"
24,3,"[np.float64(-0.009413710668825404), np.float64(-0.12841669794875776)]"
25,0,"[np.float64(-0.09032415052263316), np.float64(-0.21974506211723854)]"
25,1,"[-0.03062188867382487, -0.20628248086594841]"
25,2,"[-0.026263599169800124, -0.19896668213132618]"
25,3,"[np.float64(-0.07966059878875928), np.float64(-0.21663856131070905)]"
26,0,"[np.float64(-0.08048594995081593), np.float64(0.1065998503452201)]"
26,1,"[-0.01835213587675799, 0.053756309518103514]"
26,2,"[np.float64(-0.04404835125875634), np.float64(0.11685118103812267)]"
26,3,"[np.float64(-0.05220108634565917), np.float64(0.11348891345760784)]"
27,0,"[np.float64(-0.00709676858970951), np.float64(0.11752235600514184)]"
27,1,"[0.17010307290276033, 0.114646891386389]"
27,2,"[-0.010455566342488551, 0.12935835860967004]"
27,3,"[np.float64(-0.019119167182707203), np.float64(0.12530392136291602)]"
28,0,"[np.float64(-0.006440124692637106), np.float64(0.17000628441444762)]"
28,1,"[0.0822832243658668, 0.06287839903131519]"
28,2,"[0.08634607620745743, 0.10461624506069514]"
28,3,"[np.float64(0.0003705543579331366), np.float64(0.1720884194735426)]"
29,0,"[np.float64(0.04432543134333744), np.float64(-0.004568557660741287)]"
29,1,"[0.10424602442409109, -0.16450643645897095]"
29,2,"[0.10470888527754385, -0.155787515876743]"
29,3,"[np.float64(0.07320869225261453), np.float64(-0.05389560788696313)]"
30,0,"[np.float64(-0.07639127392167867), np.float64(-0.1417070137841757)]"
30,1,"[0.08710030774557102, -0.057718880845544135]"
30,2,"[0.04869159170653171, -0.11155891911744291]"
30,3,"[0.04099370563961288, -0.11556831618467195]"
31,0,"[np.float64(-0.01601844734578175), np.float64(-0.0016092964165669715)]"
31,1,"[0.09228422171297512, 0.14882836109656603]"
31,2,"[0.06813929888975831, 0.12231233353570749]"
31,3,"[np.float64(-0.004589861129748164), np.float64(0.039267496264163954)]"
32,0,"[np.float64(-0.08972204922226494), np.float64(0.15808945148135944)]"
32,1,"[-0.045677621652533446, -0.08534974705751748]"
32,2,"[np.float64(-0.08382316548781235), np.float64(0.10536296162146312)]"
32,3,"[np.float64(-0.07960274862246677), np.float64(0.0321335355063142)]"
33,0,"[np.float64(0.06982511428758564), np.float64(0.12071012521920729)]"
33,1,"[0.10063058104863205, 0.05900427274427279]"
33,2,"[0.08943719275484444, 0.09411296063172964]"
33,3,"[np.float64(0.07344036481853305), np.float64(0.11355804136298023)]"
34,0,"[np.float64(0.1990145952693178), np.float64(-0.04821503195127052)]"
34,1,"[0.25641468916086263, 0.03764611890274427]"
34,2,"[0.2549651466876413, 0.03388037628846993]"
34,3,"[np.float64(0.2317573118954239), np.float64(-0.03837779663646354)]"
35,0,"[np.float64(0.06031249318718884), np.float64(-0.03605237124372704)]"
35,1,"[-0.07824322729066789, -0.0880722011256349]"
35,2,"[-0.05306004474066467, -0.06885827536672544]"
35,3,"[-0.004966445122947527, -0.043505363328870714]"
36,0,"[np.float64(-0.03723401201931841), np.float64(0.25036677228811155)]"
36,1,"[-0.021921528777611953, 0.046632921711226814]"
36,2,"[-0.024563331368283006, 0.07714700413472492]"
36,3,"[-0.018324514245588917, 0.14050829252984123]"
37,0,"[np.float64(-0.04239164880239395), np.float64(-0.11449679994350138)]"
37,1,"[-0.08344136978512319, -0.046574520819665274]"
37,2,"[-0.05342155496567347, -0.059151518006512506]"
37,3,"[np.float64(-0.04239164880239395), np.float64(-0.11449679994350138)]"
38,0,"[np.float64(-0.055051906051011484), np.float64(0.0364428551996424)]"
38,1,"[0.002637702474812001, -0.06486550727734516]"
38,2,"[0.002637702474812001, -0.06486550727734516]"
38,3,"[np.float64(-0.055378247830072384), np.float64(0.029869830673444255)]"
0,0,"[np.float64(-0.07416768913508234), np.float64(-0.3948204954750548)]"
0,1,"[-0.08940381301110316, -0.17110419125009801]"
0,2,"[-0.08263079457118738, -0.2776232282407782]"
0,3,"[np.float64(-0.07694718024204565), np.float64(-0.38249667085669503)]"
1,0,"[np.float64(-0.26150876168687665), np.float64(-0.11892862713934527)]"
1,1,"[-0.19376964246481476, -0.023346967719947306]"
1,2,"[-0.23937979311003488, -0.06641384829747343]"
1,3,"[np.float64(-0.24864258204357584), np.float64(-0.0995533730040452)]"
2,0,"[np.float64(0.178372198895573), np.float64(-0.4117546171453377)]"
2,1,"[0.37471032490271966, -0.3451516017574028]"
2,2,"[0.27025120701404, -0.38027893184044703]"
2,3,"[np.float64(0.23437084197239794), np.float64(-0.39395931595819156)]"
3,0,"[np.float64(-0.2095863185621778), np.float64(0.12760737227409327)]"
3,1,"[-0.07668783051241185, -0.11743044163449116]"
3,2,"[-0.1620457723463122, 0.01847490595438598]"
3,3,"[np.float64(-0.19243611957521134), np.float64(0.1010675821713406)]"
4,0,"[np.float64(0.2059196013356516), np.float64(0.07199653941643598)]"
4,1,"[0.2780132089647538, -0.11958814341675389]"
4,2,"[0.25734966089867506, -0.08749219831725463]"
4,3,"[np.float64(0.22298209146073084), np.float64(0.018482166266647365)]"
5,0,"[np.float64(0.021758833375064117), np.float64(0.08614938695565713)]"
5,1,"[-0.17172838976045124, 0.03314211798513872]"
5,2,"[-0.10357821662931216, 0.043975914359094204]"
5,3,"[np.float64(0.010719321693898415), np.float64(0.07618255963683859)]"
6,0,"[np.float64(0.10310666849002463), np.float64(-0.1797619149304222)]"
6,1,"[0.1036425579385509, -0.30241463071031205]"
6,2,"[0.10743408620593681, -0.23272772730502797]"
6,3,"[np.float64(0.10784530405657011), np.float64(-0.20931995118115526)]"
7,0,"[np.float64(-0.0258480885544298), np.float64(0.11846531555382817)]"
7,1,"[-0.0679982917989794, 0.049912571716933474]"
7,2,"[-0.051402566224633475, 0.07795485902028379]"
7,3,"[np.float64(-0.033046406711011764), np.float64(0.10641821043102345)]"
8,0,"[np.float64(-0.22983887576587186), np.float64(-0.1599479174544642)]"
8,1,"[-0.23340923605959585, -0.24333206523817152]"
8,2,"[-0.23390889294508557, -0.21244881605546667]"
8,3,"[np.float64(-0.2308250039057047), np.float64(-0.1803729001613188)]"
9,0,"[np.float64(0.04974162903590758), np.float64(0.13302942116833233)]"
9,1,"[0.0560070263822592, 0.17003597747793014]"
9,2,"[0.05275368794585332, 0.15270138627297516]"
9,3,"[np.float64(0.05097130734047149), np.float64(0.12829881140351576)]"
10,0,"[np.float64(-0.17107232483005225), np.float64(0.034357187491500504)]"
10,1,"[-0.2708543759377345, 0.05466220720845427]"
10,2,"[-0.22251879135974617, 0.04133542889697232]"
10,3,"[np.float64(-0.19614127861365693), np.float64(0.037521910013307166)]"
11,0,"[np.float64(-0.08527598789080518), np.float64(-0.16356142508071075)]"
11,1,"[0.0004528820598786454, 0.004962120818166752]"
11,2,"[-0.03939423198935524, -0.07827448216968401]"
11,3,"[np.float64(-0.06570319232091648), np.float64(-0.12878922248153649)]"
12,0,"[np.float64(-0.2321840571406343), np.float64(-0.07525566372029369)]"
12,1,"[-0.3594670551725867, -0.17653730342724983]"
12,2,"[-0.29974480407703075, -0.1372580473392836]"
12,3,"[np.float64(-0.2643791085153283), np.float64(-0.10363662327878925)]"
13,0,"[np.float64(0.009915015733029744), np.float64(-0.01473085087018998)]"
13,1,"[-0.09117187446894658, 0.03458849623493286]"
13,2,"[-0.03743859361490248, 0.00869698353820475]"
13,3,"[np.float64(-0.009692917599840985), np.float64(-0.0002750989240889318)]"
14,0,"[np.float64(0.10411270112476187), np.float64(0.2028057316684052)]"
14,1,"[0.06571535579865827, 0.07817671927378517]"
14,2,"[0.06993544535574103, 0.10108570726928923]"
14,3,"[np.float64(0.08825445859028211), np.float64(0.14634862294345635)]"
15,0,"[np.float64(0.04180715660985059), np.float64(-0.0035408978675226244)]"
15,1,"[-0.3656083954404527, 0.020538023888805046]"
15,2,"[-0.3351689784390749, 0.019800001841731696]"
15,3,"[np.float64(0.020515946857917446), np.float64(-0.0002650395663217342)]"
16,0,"[np.float64(0.011301932213127558), np.float64(-0.1757577833933529)]"
16,1,"[0.2022803908075144, -0.0531771168930383]"
16,2,"[0.2022803908075144, -0.0531771168930383]"
16,3,"[np.float64(0.055309033908548216), np.float64(-0.13920041809936057)]"
17,0,"[np.float64(0.08300249015360395), np.float64(-0.12170347898974149)]"
17,1,"[0.011833736623091883, -0.07462460447002942]"
17,2,"[0.04650193966079553, -0.10070913052260139]"
17,3,"[np.float64(0.06506248543547465), np.float64(-0.11127407564660123)]"
18,0,"[np.float64(0.20635270184174234), np.float64(0.05405502463496746)]"
18,1,"[-0.02455732437302413, -0.0632133664839083]"
18,2,"[0.06365127920443572, -0.01966063906719638]"
18,3,"[np.float64(0.17907880855088143), np.float64(0.04427931828485733)]"
19,0,"[np.float64(-0.1909446101237138), np.float64(0.11500838327636412)]"
19,1,"[-0.1637254527324856, 0.03520208683878222]"
19,2,"[-0.16824736428831427, 0.04889341781165062]"
19,3,"[np.float64(-0.18456620166581797), np.float64(0.09203148174714729)]"
20,0,"[np.float64(0.43895580771361326), np.float64(0.26883715125999685)]"
20,1,"[0.08568501465591769, -0.07885789523556136]"
20,2,"[0.14939121301676167, -0.030838415777618103]"
20,3,"[np.float64(0.30181840877814853), np.float64(0.1594111369928997)]"
21,0,"[np.float64(-0.41966205158292436), np.float64(-0.4823814962082453)]"
21,1,"[-0.253900939478697, -0.4496796642107678]"
21,2,"[-0.3096629793525836, -0.47053767112315337]"
21,3,"[np.float64(-0.38470944420843767), np.float64(-0.4708321445554319)]"
22,0,"[np.float64(0.2818641251411415), np.float64(0.2755203252323131)]"
22,1,"[0.15290520914647995, 0.14891408847228724]"
22,2,"[0.17968953966129675, 0.17616335271071082]"
22,3,"[np.float64(0.25095721971201745), np.float64(0.2527024670809285)]"
23,0,"[np.float64(-0.06253271073431597), np.float64(-0.24924658938283337)]"
23,1,"[-0.1509402718770649, -0.16778668110048833]"
23,2,"[-0.09955910810554933, -0.2311560218566665]"
23,3,"[-0.09955910810554933, -0.2311560218566665]"
24,0,"[np.float64(0.24110927086410155), np.float64(0.13335201176648895)]"
24,1,"[0.12172831698005354, -0.00562192799587459]"
24,2,"[0.14901730210796713, 0.026171338376327194]"
24,3,"[np.float64(0.2256664273429026), np.float64(0.11509775582536869)]"
25,0,"[np.float64(0.20497367099160435), np.float64(-0.09050138635218336)]"
25,1,"[0.1708998445598135, -0.07175523863705781]"
25,2,"[0.18936038407664266, -0.06656395993152822]"
25,3,"[np.float64(0.20777416343524474), np.float64(-0.08303974161838328)]"
26,0,"[np.float64(-0.21328546082180755), np.float64(0.019350301343740387)]"
26,1,"[-0.11805083709448255, -0.05460328103377213]"
26,2,"[np.float64(-0.22035012181923636), np.float64(0.014034220704592896)]"
26,3,"[np.float64(-0.2412517379558881), np.float64(0.010599330466675036)]"
27,0,"[np.float64(-0.004662115886600766), np.float64(0.26995226864138755)]"
27,1,"[-0.05218238267184806, 0.2599339174979889]"
27,2,"[-0.013683311872265272, 0.2657904246205697]"
27,3,"[0.009286892611942987, 0.26688491181514384]"
28,0,"[np.float64(0.05457705511584487), np.float64(-0.26550849819869893)]"
28,1,"[0.03362660838156442, -0.08324227169249312]"
28,2,"[np.float64(0.057660921745625836), np.float64(-0.2387259398094294)]"
28,3,"[np.float64(0.05113226719248739), np.float64(-0.22686147808239726)]"
29,0,"[np.float64(-0.04012214303100776), np.float64(-0.05534137565558681)]"
29,1,"[0.12133873276578573, 0.05582924527932248]"
29,2,"[0.11193399197086437, 0.053764959999396046]"
29,3,"[np.float64(0.006119677908074564), np.float64(-0.009695474070805399)]"
30,0,"[np.float64(-0.07334096359125931), np.float64(0.2802768552721853)]"
30,1,"[-0.096054599487626, 0.14165210193125302]"
30,2,"[-0.10164493929887283, 0.2020838253963086]"
30,3,"[-0.10209979757434356, 0.21144912491531084]"
31,0,"[np.float64(-0.12433937503675999), np.float64(0.14798113112896527)]"
31,1,"[0.06594729146290065, -0.0013002005266261702]"
31,2,"[-0.035455525363601026, 0.0913838941988554]"
31,3,"[0.048208337123248936, 0.013374359966983457]"
32,0,"[np.float64(-0.07512026987465231), np.float64(0.03151369373523769)]"
32,1,"[-0.06049124662773937, 0.10877636750667077]"
32,2,"[-0.08074525218121155, 0.06207900757871612]"
32,3,"[np.float64(-0.08753400816973983), np.float64(0.04847675271722831)]"
