context,p,decision
29,3,"[-0.08685563784437439, -0.1512189566757137]"
30,0,"[np.float64(-0.07924640081386027), np.float64(-0.31084133318369517)]"
30,1,"[-0.07925851548851956, -0.13792847329187718]"
30,2,"[-0.07316345960500648, -0.15602588793827993]"
30,3,"[np.float64(-0.07800557302857306), np.float64(-0.2992593796263028)]"
31,0,"[np.float64(-0.08698750581863075), np.float64(0.03216032670335277)]"
31,1,"[0.07713477043584109, 0.17848410468953838]"
31,2,"[0.060301492705929646, 0.15456543740488016]"
31,3,"[-0.05096672041398674, 0.08819409835229701]"
32,0,"[np.float64(0.04894549170057344), np.float64(-0.04299604671909063)]"
32,1,"[-0.08912426660904757, -0.052701487181807935]"
32,2,"[-0.004884610254682398, -0.049560939843318635]"
32,3,"[-0.033529942365493594, -0.052326318484596346]"
33,0,"[np.float64(0.1697320676475173), np.float64(0.0003368707697008742)]"
33,1,"[0.15568432530092663, 0.10783467118550838]"
33,2,"[np.float64(0.1564726381668643), np.float64(0.017514456454362826)]"
33,3,"[0.15240851362053517, 0.04118574865460307]"
34,0,"[np.float64(-0.1743581372807565), np.float64(-0.04952072941261526)]"
34,1,"[-0.09103580768448755, -0.03187223075337849]"
34,2,"[np.float64(-0.13559728437758642), np.float64(-0.013946699569834728)]"
34,3,"[-0.10403407852045402, 0.010558698699827215]"
35,0,"[np.float64(-0.010368180898409692), np.float64(0.23892051164916958)]"
35,1,"[-0.0562399346285121, -0.019680459881353154]"
35,2,"[-0.0554335085286951, -0.019156593211267656]"
35,3,"[-0.04948377161842268, 0.0004537906125987364]"
36,0,"[np.float64(0.08458295556972457), np.float64(0.012001748655470764)]"
36,1,"[0.03850441137945811, -0.12268867171659684]"
36,2,"[0.060184438048255656, -0.008318863153178814]"
36,3,"[np.float64(0.07988982719303407), np.float64(0.011745666425753663)]"
37,0,"[np.float64(-0.14895067145154153), np.float64(-0.15924197652121663)]"
37,1,"[-0.04653324595884957, -0.07386488953149488]"
37,2,"[-0.05219529461385075, -0.09009171464952082]"
37,3,"[-0.08883195169292746, -0.14952056002179867]"
38,0,"[np.float64(-0.04858756282889959), np.float64(0.04948905319687526)]"
38,1,"[0.03381550679358615, 0.07094134173318296]"
38,2,"[-0.04835583668302644, 0.04943521197314049]"
38,3,"[-0.050839155997159165, 0.04958632369882321]"
0,0,"[np.float64(-0.05418205798407082), np.float64(0.05604408020710942)]"
0,1,"[-0.07960709562942057, -0.03152494038970857]"
0,2,"[-0.06292622704788087, 0.01969575499024937]"
0,3,"[np.float64(-0.05855126680887539), np.float64(0.05029337960204844)]"
1,0,"[np.float64(0.33039356801435465), np.float64(-0.039492293079177065)]"
1,1,"[0.003976146710135776, 0.03241515798222663]"
1,2,"[0.1675516288640837, 0.0034662365564758525]"
1,3,"[np.float64(0.3194248819412362), np.float64(-0.028403711128099043)]"
2,0,"[np.float64(0.17536009818507906), np.float64(-0.15525693863600223)]"
2,1,"[0.30451414188343295, -0.15259992240743636]"
2,2,"[0.26034389528519336, -0.1541092399486668]"
2,3,"[np.float64(0.19341122448355216), np.float64(-0.15492863260312065)]"
3,0,"[np.float64(-0.18719459557974277), np.float64(-0.12137138546670813)]"
3,1,"[0.18967184386003033, -0.3648289562396693]"
3,2,"[0.05414011451382898, -0.289653463174152]"
3,3,"[np.float64(-0.09288409877893715), np.float64(-0.19141064955155757)]"
4,0,"[np.float64(0.05155684440328805), np.float64(-0.08350162519374552)]"
4,1,"[0.016821373208524212, -0.2003671268552679]"
4,2,"[0.031188940368993827, -0.14354085171391803]"
4,3,"[np.float64(0.05245268190335475), np.float64(-0.10142738780633202)]"
5,0,"[np.float64(0.1842094886334268), np.float64(0.002667982008668048)]"
5,1,"[-0.06079909636808195, 0.23797077152906781]"
5,2,"[0.026164205402152512, 0.16399679166209535]"
5,3,"[np.float64(0.12427371149381411), np.float64(0.06767211509591999)]"
6,0,"[np.float64(0.0024309159329990726), np.float64(-0.08924206259392918)]"
6,1,"[-0.11721419208777664, -0.07795728855491647]"
6,2,"[-0.06909000584594308, -0.08480857175001409]"
6,3,"[np.float64(-0.010588907425988128), np.float64(-0.08822558226120664)]"
7,0,"[np.float64(0.3280570484195482), np.float64(0.13081530389791945)]"
7,1,"[0.06180922760617921, 0.0302687330898637]"
7,2,"[0.14972488683641588, 0.05856228102300829]"
7,3,"[np.float64(0.3171912098071772), np.float64(0.12065184200597409)]"
8,0,"[np.float64(0.017629582317293578), np.float64(-0.06828761185701973)]"
8,1,"[-0.088792289987138, -0.10155343979574845]"
8,2,"[-0.0815202452758629, -0.11759237720940785]"
8,3,"[np.float64(-0.010954163581123284), np.float64(-0.07921867044794265)]"
9,0,"[np.float64(0.1407917218539902), np.float64(-0.017215658807358016)]"
9,1,"[0.03404055419799861, -0.09419625928849773]"
9,2,"[0.07093425876838945, -0.056964939508402784]"
9,3,"[np.float64(0.1269179351025118), np.float64(-0.02866642867504116)]"
10,0,"[np.float64(0.157384454421478), np.float64(-0.43044678071074527)]"
10,1,"[0.09723379344178704, -0.2706729147684536]"
10,2,"[0.13633615307422986, -0.34704750882467184]"
10,3,"[np.float64(0.15310431023473905), np.float64(-0.422080542808135)]"
11,0,"[np.float64(0.38284886389628137), np.float64(0.1213354181015806)]"
11,1,"[0.3209435812705496, 0.1544975979031529]"
11,2,"[0.3464626139545729, 0.14338757916518513]"
11,3,"[np.float64(0.3834553004559422), np.float64(0.12072611240056452)]"
12,0,"[np.float64(0.10856122390167437), np.float64(0.1554363000060309)]"
12,1,"[0.07649056820684866, -0.08062680080325348]"
12,2,"[0.08671677388200971, 0.0262079967688649]"
12,3,"[0.08873183626720439, 0.03587622198969513]"
13,0,"[np.float64(-0.009765527211924446), np.float64(0.20548397835655904)]"
13,1,"[-0.0531235524496331, -0.02577665966620088]"
13,2,"[-0.029362387738034568, 0.09345634787292947]"
13,3,"[np.float64(-0.02004201450481577), np.float64(0.15556862258984974)]"
14,0,"[np.float64(0.014478988427917214), np.float64(0.251713539369442)]"
14,1,"[-0.11405572555649597, 0.12641331768129893]"
14,2,"[-0.06073889952242587, 0.1561504474053035]"
14,3,"[-0.05608038042394299, 0.1611099692908344]"
15,0,"[np.float64(-0.30225331077372564), np.float64(-0.09857905439924385)]"
15,1,"[-0.15801351685766385, -0.20647314449445023]"
15,2,"[-0.16596703936576743, -0.20505500535881716]"
15,3,"[np.float64(-0.2921841258214713), np.float64(-0.10257588161870052)]"
16,0,"[np.float64(0.18696535128207117), np.float64(0.34444782020026504)]"
16,1,"[0.1758797276290167, 0.0899324453056288]"
16,2,"[0.18069894503786246, 0.19207166743876639]"
16,3,"[np.float64(0.1843006304286585), np.float64(0.2723535540331443)]"
17,0,"[np.float64(0.045884772136797446), np.float64(0.1400417180880843)]"
17,1,"[0.01944924009254051, 0.4079347024401663]"
17,2,"[0.03921904977134664, 0.3003082391936831]"
17,3,"[np.float64(0.04752285106992959), np.float64(0.1466411177275576)]"
18,0,"[np.float64(-0.05259203075707847), np.float64(0.1141098414184194)]"
18,1,"[-0.3109436069743271, 0.16584849275363253]"
18,2,"[-0.1947684938682171, 0.1289456483470982]"
18,3,"[np.float64(-0.13466958864150502), np.float64(0.12295992713273508)]"
19,0,"[np.float64(-0.21535067542205538), np.float64(0.07287402495032838)]"
19,1,"[-0.3211589901298739, -0.12912990627502324]"
19,2,"[-0.24633449753868011, -0.03478237179299306]"
19,3,"[np.float64(-0.23261662566776262), np.float64(0.035072767444640496)]"
20,0,"[np.float64(-0.11378456146950512), np.float64(-0.14051265530154816)]"
20,1,"[-0.15038467414827852, 0.08571351647883912]"
20,2,"[-0.1335409149010647, 0.03205839416336947]"
20,3,"[-0.13118011808211824, 0.007463166359723168]"
21,0,"[np.float64(0.06385467860991038), np.float64(-0.12234199799304696)]"
21,1,"[0.16979609421683328, -0.013427559611477305]"
21,2,"[0.10830812102514145, -0.07533803406235905]"
21,3,"[np.float64(0.07709203909361814), np.float64(-0.11159581529328105)]"
22,0,"[np.float64(-0.09251986769244694), np.float64(-0.154233233504583)]"
22,1,"[-0.05138675649265494, -0.13954557838831896]"
22,2,"[-0.044737173602138504, -0.14619320718318501]"
22,3,"[np.float64(-0.09129391285767717), np.float64(-0.15349233141739715)]"
23,0,"[np.float64(0.09405449473707801), np.float64(0.030898923348833825)]"
23,1,"[-0.014986999444950022, -0.2925619373198106]"
23,2,"[0.02280187998436419, -0.14214967174947332]"
23,3,"[np.float64(0.06269096484186744), np.float64(-0.05633688526161605)]"
24,0,"[np.float64(-0.28459711698331364), np.float64(-0.10680504351470495)]"
24,1,"[-0.1279824175088986, -0.10629454635040984]"
24,2,"[-0.1701034568925866, -0.10564443322483076]"
24,3,"[np.float64(-0.24253002231542123), np.float64(-0.10817738947168212)]"
25,0,"[np.float64(0.15868474165876606), np.float64(-0.021025732867021318)]"
25,1,"[0.019299477194765102, -0.08273833706060053]"
25,2,"[0.11220952042810158, -0.024337215370674823]"
25,3,"[np.float64(0.16229950603487509), np.float64(-0.020409282273068992)]"
26,0,"[np.float64(-0.12166921497163971), np.float64(0.0027242417660938503)]"
26,1,"[-0.19904103799983952, -0.09039824401703371]"
26,2,"[-0.11725120046442633, -0.01773544370645913]"
26,3,"[np.float64(-0.1183451147965202), np.float64(-0.003060705923537549)]"
27,0,"[np.float64(-0.12645392998226124), np.float64(-0.05483600779547068)]"
27,1,"[-0.13020449701475706, -0.060290527883664874]"
27,2,"[-0.13948580624958345, -0.029487889674587375]"
27,3,"[np.float64(-0.127270192989708), np.float64(-0.0348313877009246)]"
28,0,"[np.float64(0.14885680665932144), np.float64(0.22944762566415655)]"
28,1,"[0.05125185444616378, 0.16345161343850095]"
28,2,"[0.041460906801894806, 0.18487882665938787]"
28,3,"[0.05453218480837573, 0.19918890138019907]"
29,0,"[np.float64(0.1676337557007463), np.float64(-0.060146350951664936)]"
29,1,"[0.11297473092369313, -0.041989329784614664]"
29,2,"[0.15993410965071198, 0.005275312529637546]"
29,3,"[np.float64(0.17266499242578554), np.float64(-0.007287231847642883)]"
30,0,"[np.float64(0.1049005867057165), np.float64(-0.28564850483067544)]"
30,1,"[0.03984910984045533, 0.05581033786753838]"
30,2,"[0.08486604889627367, 0.004565172939347294]"
30,3,"[np.float64(0.10694865839946777), np.float64(-0.24492037388068488)]"
31,0,"[np.float64(-0.10366749171539716), np.float64(0.0009424917208568778)]"
31,1,"[-0.21436569345244771, -0.034451629713663966]"
31,2,"[-0.19245109588546203, -0.041541190498262916]"
31,3,"[-0.19245109588546203, -0.041541190498262916]"
32,0,"[np.float64(0.09803970127264629), np.float64(-0.15978786043889953)]"
32,1,"[-0.12662567855961063, 0.04159850386612135]"
32,2,"[-0.007185355574353902, -0.044561731163939806]"
32,3,"[-0.07993511984012892, 0.01918142443428284]"
33,0,"[np.float64(0.09062070468192143), np.float64(-0.3568973653518339)]"
33,1,"[-0.060979193618830405, -0.17433419599888697]"
33,2,"[-0.04296330809711988, -0.260313197538553]"
33,3,"[np.float64(0.017790138376844726), np.float64(-0.31924457307907317)]"
34,0,"[np.float64(0.0702021015668225), np.float64(-0.2550678507847768)]"
34,1,"[0.2244305174479389, -0.061027201988590206]"
34,2,"[0.20379247301204773, -0.049939013651800146]"
34,3,"[0.12319769366385983, -0.08366911310006281]"
35,0,"[np.float64(-0.07877694609672191), np.float64(-0.11504287483794874)]"
35,1,"[-0.07549948947385249, -0.03841242715912725]"
35,2,"[-0.07159566315448361, -0.1297464383721803]"
35,3,"[np.float64(-0.061946868689390575), np.float64(-0.14661088141520745)]"
36,0,"[np.float64(0.051640278373578104), np.float64(0.0031302563394693533)]"
36,1,"[-0.01172172805501412, -0.0033727154282785082]"
36,2,"[-0.013127496762041854, -0.004555222176569545]"
36,3,"[np.float64(0.027430888381371026), np.float64(-0.00959124209420745)]"
37,0,"[np.float64(0.03288919032224673), np.float64(0.20448172900933925)]"
37,1,"[0.01992056165754942, -0.04734647113180399]"
37,2,"[0.053935718670001104, 0.06733952555994087]"
37,3,"[np.float64(0.05858972554031873), np.float64(0.10014092151590068)]"
38,0,"[np.float64(0.024510356890198738), np.float64(0.03260037002125181)]"
38,1,"[0.10474264340014038, 0.04614265617922396]"
38,2,"[0.05602110413461559, 0.07668993302293653]"
38,3,"[np.float64(0.029293145564963853), np.float64(0.0672796790514419)]"
0,0,"[np.float64(0.02039477186254098), np.float64(0.33828938170339157)]"
0,1,"[-0.23041183955225022, 0.15582456001920947]"
0,2,"[-0.0841193342458986, 0.263803035417444]"
0,3,"[np.float64(-0.03862880539496845), np.float64(0.3009166300185975)]"
1,0,"[np.float64(-0.04563354872993259), np.float64(0.08856291638126426)]"
1,1,"[-0.06330353140894482, 0.057024396114571135]"
1,2,"[-0.05441527119259498, 0.05953328197404409]"
1,3,"[np.float64(-0.04999532909853728), np.float64(0.07648561477576471)]"
2,0,"[np.float64(0.12857637085334384), np.float64(-0.016037232626410144)]"
2,1,"[-0.016204066530293604, -0.2903449832961635]"
2,2,"[0.06492143725114599, -0.1302636841105658]"
2,3,"[np.float64(0.07261768052348919), np.float64(-0.1168963975671802)]"
3,0,"[np.float64(-0.2943692087806542), np.float64(0.09652157797574404)]"
3,1,"[-0.3187895232850877, 0.09498376389323253]"
3,2,"[-0.30312409419604236, 0.1049647142375674]"
3,3,"[np.float64(-0.29892664857787776), np.float64(0.09942198861692997)]"
4,0,"[np.float64(-0.4278161693137489), np.float64(0.16268639371116148)]"
4,1,"[-0.3852345831862921, 0.14744728792066114]"
4,2,"[-0.40010451557992477, 0.1459416850925783]"
4,3,"[np.float64(-0.4080719244643872), np.float64(0.15037329684433745)]"
5,0,"[np.float64(-0.07255111607530804), np.float64(-0.17597860908504256)]"
5,1,"[0.06513201870122476, -0.2208597586804133]"
5,2,"[-0.005735807042179658, -0.1960265346370263]"
5,3,"[np.float64(-0.04426868681233023), np.float64(-0.18691722751338413)]"
6,0,"[np.float64(0.0996397243907902), np.float64(-0.0957919807321729)]"
6,1,"[0.12124977795968872, -0.23757658413093613]"
6,2,"[0.10662067933565805, -0.15114069679947673]"
6,3,"[0.10710715607219376, -0.16485127362577898]"
7,0,"[np.float64(-0.11378597983722004), np.float64(-0.17621824639892286)]"
7,1,"[-0.24588293211997572, -0.16713076778549596]"
7,2,"[-0.19656974803737096, -0.17818663121384495]"
7,3,"[np.float64(-0.12153288264625858), np.float64(-0.1799092308303955)]"
8,0,"[np.float64(-0.10237790948510987), np.float64(0.009457348735888493)]"
8,1,"[0.03454238492347016, 0.20835231946809388]"
8,2,"[-0.027988055077312324, 0.11597720943995539]"
8,3,"[np.float64(-0.09157299421804542), np.float64(0.02094989396343408)]"
9,0,"[np.float64(0.03732523154168951), np.float64(0.2944589889063664)]"
9,1,"[-0.03926217273040222, 0.15283399474781886]"
9,2,"[0.00038059806545111263, 0.21620679046284116]"
9,3,"[np.float64(0.018028304477295448), np.float64(0.2655496345031581)]"
10,0,"[np.float64(-0.18889398527029488), np.float64(0.06229323439037951)]"
10,1,"[-0.08337028921386588, 0.0321007377312959]"
10,2,"[-0.1250029141886725, 0.04033146575765889]"
10,3,"[np.float64(-0.1701343936260433), np.float64(0.054155147818175556)]"
11,0,"[np.float64(-0.18369984900380223), np.float64(-0.14453213472463344)]"
11,1,"[-0.09139591043553541, -0.12451029706151101]"
11,2,"[-0.12499522675191836, -0.13618284054088556]"
11,3,"[np.float64(-0.1401471411729362), np.float64(-0.1379479989761898)]"
12,0,"[np.float64(0.021313014498322402), np.float64(0.21195207339288413)]"
12,1,"[0.1933722827904488, 0.18700640588082884]"
12,2,"[0.15780276041026567, 0.19568808003566776]"
12,3,"[np.float64(0.06488879114754362), np.float64(0.20497063519502773)]"
13,0,"[np.float64(0.07747372854809573), np.float64(-0.15560150967194816)]"
13,1,"[0.0033043179854669175, -0.2020063010065324]"
13,2,"[0.047293221790733135, -0.1843163043025848]"
13,3,"[np.float64(0.07206881088815287), np.float64(-0.16384636053146742)]"
14,0,"[np.float64(-0.1349370971617495), np.float64(0.0567086690358162)]"
14,1,"[-0.13511025170520757, -0.041261685515521285]"
14,2,"[-0.12981907157916817, 0.004524748415102444]"
14,3,"[np.float64(-0.13302139467033622), np.float64(0.03185264036226938)]"
15,0,"[np.float64(0.3133033806367713), np.float64(-0.33240575416963863)]"
15,1,"[0.22054854707293503, -0.3017436190019348]"
15,2,"[0.2712960307754588, -0.32420129458077196]"
15,3,"[np.float64(0.3072886454035326), np.float64(-0.3293122759546812)]"
16,0,"[np.float64(0.23900497355888184), np.float64(-0.3328655303391836)]"
16,1,"[-0.17648429021068338, -0.1630750274187151]"
16,2,"[-0.04731707570583226, -0.22963825942808386]"
16,3,"[np.float64(0.2151336140005113), np.float64(-0.3216458939709958)]"
17,0,"[np.float64(-0.10301355647827992), np.float64(-0.042456110623499015)]"
17,1,"[-0.15098328854085308, -0.17771624753194024]"
17,2,"[-0.15086506330144364, -0.17740813432318236]"
17,3,"[np.float64(-0.09984136200692832), np.float64(-0.05671841437262822)]"
18,0,"[np.float64(0.13721753767317865), np.float64(0.28470468715163144)]"
18,1,"[0.052922480977563774, 0.1611304925508141]"
18,2,"[0.08201780537985146, 0.21116748087324402]"
18,3,"[np.float64(0.1248234901035756), np.float64(0.25671046639050976)]"
19,0,"[np.float64(-0.18434690081074187), np.float64(0.042593140743729545)]"
19,1,"[-0.17198261062050435, -0.10070866842206969]"
19,2,"[-0.17595818948833608, -0.05772333984592992]"
19,3,"[np.float64(-0.18153719005138313), np.float64(0.03257938947904)]"
20,0,"[np.float64(-0.03245027465014387), np.float64(-0.1332093889926709)]"
20,1,"[-0.16185317863925652, -0.07236819126659892]"
20,2,"[-0.08052878886826251, -0.10548042266568554]"
20,3,"[np.float64(-0.06720560259764048), np.float64(-0.11535186699481803)]"
21,0,"[np.float64(0.07444586635968761), np.float64(-0.023513173111720187)]"
21,1,"[0.12960500537246766, -0.13519741503129717]"
21,2,"[0.10705497305927683, -0.08413565429755568]"
21,3,"[np.float64(0.08527801395040466), np.float64(-0.038349573049962296)]"
22,0,"[np.float64(0.07834500677942186), np.float64(0.0890636679911943)]"
22,1,"[-0.061181048148647645, -0.17782677082884596]"
22,2,"[0.015241085351251321, -0.03916553379185998]"
22,3,"[np.float64(0.044997059104518095), np.float64(0.03764011758999358)]"
23,0,"[np.float64(0.047873163383323494), np.float64(0.04913046113063433)]"
23,1,"[0.04809237911953447, 0.013251117344141104]"
